4.277006, -0.140391, -0.008364
4.278494, -0.140402, -0.008347
4.278971, -0.140405, -0.008341
4.280506, -0.140415, -0.008323
4.280942, -0.140418, -0.008318
4.282580, -0.140429, -0.008297
4.283017, -0.140432, -0.008291
4.284487, -0.140442, -0.008271
4.284909, -0.140445, -0.008266
4.286475, -0.140455, -0.008245
4.286889, -0.140458, -0.008240
4.288410, -0.140468, -0.008221
4.288827, -0.140471, -0.008215
4.290361, -0.140481, -0.008195
4.290886, -0.140485, -0.008188
4.292574, -0.140496, -0.008168
4.293051, -0.140499, -0.008163
4.294653, -0.140510, -0.008147
4.295148, -0.140513, -0.008141
4.296700, -0.140524, -0.008124
4.297219, -0.140527, -0.008118
4.298841, -0.140538, -0.008098
4.299344, -0.140541, -0.008091
4.299831, -0.140544, -0.008085
4.301333, -0.140554, -0.008065
4.301903, -0.140557, -0.008057
4.303492, -0.140568, -0.008035
4.303983, -0.140571, -0.008029
4.305510, -0.140581, -0.008010
4.306190, -0.140585, -0.008003
4.307787, -0.140595, -0.007986
4.308283, -0.140599, -0.007981
4.309787, -0.140609, -0.007965
4.310240, -0.140612, -0.007961
4.311770, -0.140622, -0.007945
4.312281, -0.140625, -0.007940
4.312728, -0.140628, -0.007936
4.314229, -0.140638, -0.007922
4.315758, -0.140648, -0.007907
4.316277, -0.140651, -0.007902
4.316930, -0.140655, -0.007895
4.318666, -0.140667, -0.007878
4.319152, -0.140670, -0.007872
4.320755, -0.140680, -0.007854
4.321224, -0.140683, -0.007848
4.322672, -0.140692, -0.007830
4.323154, -0.140695, -0.007823
4.324711, -0.140704, -0.007802
4.325217, -0.140708, -0.007794
4.325772, -0.140711, -0.007786
4.327273, -0.140720, -0.007764
4.327796, -0.140723, -0.007756
4.329440, -0.140733, -0.007733
4.329960, -0.140736, -0.007726
4.331427, -0.140745, -0.007706
4.332258, -0.140750, -0.007695
4.333790, -0.140759, -0.007675
4.334212, -0.140761, -0.007670
4.335731, -0.140771, -0.007651
4.336269, -0.140774, -0.007645
4.337777, -0.140783, -0.007629
4.338224, -0.140786, -0.007624
4.339731, -0.140795, -0.007606
4.340234, -0.140798, -0.007599
4.341749, -0.140807, -0.007579
4.342325, -0.140810, -0.007572
4.342805, -0.140813, -0.007566
4.344344, -0.140822, -0.007548
4.344950, -0.140826, -0.007541
4.346514, -0.140835, -0.007523
4.347030, -0.140838, -0.007518
4.348588, -0.140848, -0.007499
4.349109, -0.140851, -0.007492
4.350770, -0.140860, -0.007472
4.351236, -0.140863, -0.007466
4.352730, -0.140872, -0.007447
4.353136, -0.140874, -0.007441
4.354678, -0.140883, -0.007420
4.355082, -0.140885, -0.007415
4.356560, -0.140893, -0.007395
4.357123, -0.140897, -0.007388
4.358617, -0.140905, -0.007368
4.359074, -0.140908, -0.007362
4.360607, -0.140916, -0.007344
4.361173, -0.140920, -0.007337
4.362811, -0.140929, -0.007319
4.363266, -0.140932, -0.007314
4.364781, -0.140941, -0.007298
4.365177, -0.140943, -0.007294
4.366675, -0.140952, -0.007280
4.367182, -0.140955, -0.007275
4.368788, -0.140964, -0.007261
4.369252, -0.140967, -0.007257
4.369791, -0.140970, -0.007252
4.371360, -0.140979, -0.007238
4.371780, -0.140982, -0.007235
4.373297, -0.140991, -0.007223
4.373907, -0.140995, -0.007218
4.375402, -0.141004, -0.007207
4.375864, -0.141006, -0.007204
4.377368, -0.141016, -0.007193
4.377937, -0.141019, -0.007189
4.379478, -0.141028, -0.007178
4.379899, -0.141031, -0.007176
4.381441, -0.141040, -0.007166
4.381937, -0.141043, -0.007162
4.383528, -0.141053, -0.007152
4.384040, -0.141056, -0.007149
4.385740, -0.141066, -0.007138
4.386185, -0.141069, -0.007135
4.387862, -0.141079, -0.007123
4.388334, -0.141082, -0.007121
4.388819, -0.141085, -0.007118
4.390427, -0.141095, -0.007108
4.390948, -0.141098, -0.007104
4.392605, -0.141108, -0.007094
4.393107, -0.141111, -0.007092
4.394662, -0.141121, -0.007085
4.395201, -0.141125, -0.007083
4.395728, -0.141128, -0.007082
4.397303, -0.141138, -0.007078
4.397883, -0.141142, -0.007076
4.399439, -0.141152, -0.007072
4.399869, -0.141154, -0.007070
4.401327, -0.141164, -0.007064
4.401832, -0.141167, -0.007062
4.403296, -0.141176, -0.007055
4.403843, -0.141179, -0.007051
4.405467, -0.141189, -0.007041
4.405959, -0.141192, -0.007037
4.407446, -0.141201, -0.007024
4.407914, -0.141204, -0.007020
4.409384, -0.141213, -0.007009
4.409959, -0.141216, -0.007004
4.411568, -0.141226, -0.006993
4.412019, -0.141228, -0.006990
4.413527, -0.141237, -0.006978
4.414046, -0.141240, -0.006974
4.415643, -0.141250, -0.006961
4.416096, -0.141252, -0.006958
4.417692, -0.141262, -0.006946
4.418107, -0.141264, -0.006943
4.419604, -0.141273, -0.006933
4.420089, -0.141276, -0.006929
4.421686, -0.141286, -0.006919
4.422217, -0.141289, -0.006916
4.422725, -0.141292, -0.006913
4.424260, -0.141301, -0.006905
4.424772, -0.141304, -0.006902
4.426363, -0.141314, -0.006893
4.426778, -0.141317, -0.006891
4.428274, -0.141326, -0.006884
4.428760, -0.141329, -0.006883
4.430229, -0.141338, -0.006878
4.431764, -0.141348, -0.006874
4.432188, -0.141350, -0.006873
4.433692, -0.141360, -0.006871
4.434246, -0.141364, -0.006871
4.434756, -0.141367, -0.006870
4.436290, -0.141377, -0.006869
4.436781, -0.141380, -0.006869
4.438283, -0.141390, -0.006868
4.438748, -0.141393, -0.006868
4.440296, -0.141403, -0.006869
4.440873, -0.141407, -0.006869
4.442480, -0.141418, -0.006869
4.442966, -0.141421, -0.006869
4.444667, -0.141432, -0.006867
4.445173, -0.141435, -0.006866
4.446763, -0.141446, -0.006864
4.447257, -0.141449, -0.006863
4.447763, -0.141452, -0.006862
4.449416, -0.141463, -0.006858
4.449959, -0.141466, -0.006857
4.451549, -0.141476, -0.006852
4.452019, -0.141479, -0.006850
4.453663, -0.141490, -0.006844
4.454159, -0.141493, -0.006842
4.455843, -0.141504, -0.006837
4.456349, -0.141507, -0.006837
4.456839, -0.141510, -0.006836
4.458456, -0.141521, -0.006834
4.459057, -0.141524, -0.006834
4.460738, -0.141535, -0.006832
4.461218, -0.141539, -0.006832
4.461761, -0.141542, -0.006831
4.463348, -0.141552, -0.006828
4.463817, -0.141556, -0.006827
4.465370, -0.141566, -0.006824
4.465917, -0.141569, -0.006823
4.467430, -0.141579, -0.006821
4.467880, -0.141582, -0.006820
4.469441, -0.141592, -0.006817
4.469973, -0.141595, -0.006816
4.471520, -0.141605, -0.006810
4.472041, -0.141608, -0.006808
4.473578, -0.141618, -0.006800
4.474149, -0.141622, -0.006797
4.475785, -0.141631, -0.006786
4.476238, -0.141634, -0.006783
4.477747, -0.141643, -0.006772
4.478143, -0.141646, -0.006769
4.479737, -0.141655, -0.006758
4.480204, -0.141658, -0.006756
4.481720, -0.141667, -0.006747
4.482175, -0.141670, -0.006745
4.483715, -0.141679, -0.006736
4.484231, -0.141682, -0.006733
4.485718, -0.141691, -0.006724
4.486104, -0.141694, -0.006722
4.487499, -0.141702, -0.006714
4.487950, -0.141705, -0.006711
4.489515, -0.141714, -0.006701
4.489820, -0.141716, -0.006699
4.491218, -0.141724, -0.006692
4.492599, -0.141733, -0.006687
4.493031, -0.141735, -0.006686
4.494395, -0.141744, -0.006681
4.494748, -0.141746, -0.006680
4.496263, -0.141755, -0.006674
4.497656, -0.141764, -0.006668
4.498048, -0.141766, -0.006666
4.499423, -0.141775, -0.006660
4.499775, -0.141777, -0.006658
4.501127, -0.141785, -0.006652
4.502721, -0.141794, -0.006645
4.503017, -0.141796, -0.006644
4.504517, -0.141806, -0.006641
4.504837, -0.141808, -0.006642
4.506216, -0.141817, -0.006643
4.507779, -0.141827, -0.006645
4.508074, -0.141829, -0.006646
4.509576, -0.141839, -0.006648
4.509933, -0.141841, -0.006648
4.511292, -0.141850, -0.006648
4.512792, -0.141860, -0.006649
4.513115, -0.141862, -0.006649
4.514539, -0.141871, -0.006651
4.514811, -0.141873, -0.006651
4.516168, -0.141882, -0.006652
4.517570, -0.141891, -0.006651
4.517934, -0.141893, -0.006650
4.519385, -0.141902, -0.006645
4.520832, -0.141911, -0.006640
4.521170, -0.141913, -0.006639
4.522666, -0.141923, -0.006634
4.522966, -0.141925, -0.006633
4.524318, -0.141933, -0.006628
4.525709, -0.141941, -0.006620
4.526003, -0.141943, -0.006619
4.527369, -0.141951, -0.006612
4.528749, -0.141960, -0.006606
4.529075, -0.141962, -0.006604
4.530459, -0.141970, -0.006597
4.530771, -0.141972, -0.006596
4.532160, -0.141980, -0.006589
4.533663, -0.141989, -0.006582
4.534043, -0.141992, -0.006580
4.535464, -0.142000, -0.006574
4.535897, -0.142003, -0.006572
4.537279, -0.142011, -0.006565
4.538616, -0.142019, -0.006561
4.538887, -0.142021, -0.006560
4.540240, -0.142029, -0.006555
4.541037, -0.142034, -0.006551
4.541845, -0.142039, -0.006548
4.542749, -0.142044, -0.006544
4.544754, -0.142056, -0.006534
4.545792, -0.142062, -0.006527
4.547807, -0.142074, -0.006514
4.548790, -0.142079, -0.006506
4.550660, -0.142090, -0.006490
4.551551, -0.142094, -0.006481
4.552302, -0.142098, -0.006473
4.553418, -0.142104, -0.006462
4.554491, -0.142110, -0.006453
4.555445, -0.142116, -0.006445
4.556364, -0.142121, -0.006437
4.557321, -0.142126, -0.006429
4.558354, -0.142132, -0.006421
4.559282, -0.142137, -0.006415
4.560230, -0.142142, -0.006410
4.561122, -0.142147, -0.006406
4.562076, -0.142153, -0.006403
4.562973, -0.142158, -0.006400
4.563880, -0.142163, -0.006396
4.564822, -0.142169, -0.006393
4.566680, -0.142180, -0.006386
4.567392, -0.142184, -0.006384
4.568123, -0.142188, -0.006381
4.568821, -0.142192, -0.006378
4.570631, -0.142203, -0.006370
4.571150, -0.142206, -0.006367
4.572750, -0.142215, -0.006358
4.573269, -0.142217, -0.006354
4.573959, -0.142221, -0.006349
4.575587, -0.142230, -0.006337
4.576117, -0.142233, -0.006333
4.577667, -0.142241, -0.006321
4.578081, -0.142244, -0.006318
4.579614, -0.142252, -0.006309
4.580085, -0.142255, -0.006306
4.581635, -0.142263, -0.006295
4.582088, -0.142266, -0.006291
4.583572, -0.142273, -0.006279
4.583988, -0.142276, -0.006276
4.585452, -0.142283, -0.006263
4.586166, -0.142287, -0.006257
4.587745, -0.142295, -0.006242
4.588243, -0.142298, -0.006237
4.589785, -0.142306, -0.006222
4.590285, -0.142308, -0.006217
4.590777, -0.142311, -0.006211
4.592273, -0.142318, -0.006195
4.593785, -0.142326, -0.006179
4.594206, -0.142328, -0.006175
4.595728, -0.142335, -0.006161
4.596189, -0.142338, -0.006157
4.596759, -0.142341, -0.006152
4.598244, -0.142348, -0.006140
4.599710, -0.142356, -0.006130
4.600122, -0.142358, -0.006128
4.601585, -0.142366, -0.006119
4.602069, -0.142368, -0.006116
4.603541, -0.142376, -0.006108
4.603941, -0.142378, -0.006106
4.605454, -0.142386, -0.006098
4.606224, -0.142390, -0.006094
4.607021, -0.142395, -0.006089
4.608038, -0.142400, -0.006084
4.608975, -0.142405, -0.006079
4.609850, -0.142410, -0.006074
4.611781, -0.142420, -0.006064
4.612589, -0.142424, -0.006060
4.613426, -0.142429, -0.006056
4.614341, -0.142433, -0.006052
4.615120, -0.142438, -0.006050
4.616074, -0.142443, -0.006047
4.616955, -0.142448, -0.006044
4.617827, -0.142452, -0.006040
4.619696, -0.142463, -0.006033
4.620466, -0.142467, -0.006029
4.621429, -0.142472, -0.006025
4.622287, -0.142476, -0.006021
4.623085, -0.142481, -0.006017
4.624271, -0.142487, -0.006012
4.625376, -0.142493, -0.006007
4.626380, -0.142498, -0.006003
4.627271, -0.142503, -0.005999
4.628183, -0.142508, -0.005995
4.629271, -0.142514, -0.005991
4.630304, -0.142519, -0.005987
4.631396, -0.142525, -0.005982
4.632161, -0.142529, -0.005979
4.632884, -0.142533, -0.005977
4.633779, -0.142538, -0.005973
4.635646, -0.142548, -0.005967
4.636434, -0.142552, -0.005964
4.637184, -0.142556, -0.005962
4.638017, -0.142561, -0.005958
4.639796, -0.142570, -0.005949
4.640434, -0.142573, -0.005945
4.641030, -0.142577, -0.005942
4.642710, -0.142585, -0.005934
4.643292, -0.142589, -0.005931
4.643893, -0.142592, -0.005930
4.645671, -0.142601, -0.005925
4.646261, -0.142605, -0.005924
4.647899, -0.142614, -0.005922
4.648402, -0.142617, -0.005920
4.648994, -0.142620, -0.005919
4.650701, -0.142629, -0.005915
4.651261, -0.142632, -0.005914
4.651776, -0.142635, -0.005912
4.653368, -0.142644, -0.005907
4.653800, -0.142646, -0.005905
4.655342, -0.142654, -0.005899
4.655766, -0.142656, -0.005897
4.657318, -0.142665, -0.005891
4.657779, -0.142667, -0.005889
4.659306, -0.142675, -0.005882
4.659763, -0.142678, -0.005880
4.661262, -0.142686, -0.005873
4.662742, -0.142693, -0.005865
4.663136, -0.142695, -0.005864
4.664547, -0.142703, -0.005858
4.664938, -0.142705, -0.005857
4.666353, -0.142713, -0.005852
4.667921, -0.142721, -0.005848
4.668297, -0.142723, -0.005847
4.669769, -0.142731, -0.005844
4.670116, -0.142733, -0.005843
4.671547, -0.142741, -0.005840
4.671900, -0.142743, -0.005840
4.673285, -0.142750, -0.005838
4.674790, -0.142759, -0.005839
4.675156, -0.142761, -0.005840
4.676643, -0.142770, -0.005845
4.677059, -0.142772, -0.005847
4.678478, -0.142781, -0.005853
4.678795, -0.142783, -0.005854
4.680320, -0.142792, -0.005861
4.681789, -0.142801, -0.005865
4.682096, -0.142803, -0.005866
4.683502, -0.142811, -0.005871
4.683840, -0.142813, -0.005872
4.685268, -0.142822, -0.005876
4.686777, -0.142831, -0.005881
4.687233, -0.142834, -0.005882
4.688630, -0.142842, -0.005885
4.688932, -0.142844, -0.005886
4.690466, -0.142853, -0.005890
4.690908, -0.142856, -0.005891
4.692388, -0.142865, -0.005896
4.693803, -0.142874, -0.005899
4.694226, -0.142876, -0.005900
4.695649, -0.142884, -0.005901
4.696039, -0.142887, -0.005901
4.697539, -0.142896, -0.005901
4.697962, -0.142898, -0.005900
4.699473, -0.142907, -0.005898
4.699846, -0.142909, -0.005898
4.701336, -0.142917, -0.005895
4.702932, -0.142926, -0.005890
4.703316, -0.142928, -0.005889
4.704953, -0.142937, -0.005884
4.705339, -0.142940, -0.005883
4.705778, -0.142942, -0.005882
4.707246, -0.142950, -0.005879
4.708628, -0.142958, -0.005877
4.709006, -0.142960, -0.005877
4.710380, -0.142968, -0.005876
4.711753, -0.142976, -0.005876
4.712118, -0.142979, -0.005876
4.713507, -0.142987, -0.005878
4.713858, -0.142989, -0.005878
4.715215, -0.142997, -0.005880
4.716614, -0.143005, -0.005880
4.717352, -0.143009, -0.005881
4.718184, -0.143014, -0.005882
4.718964, -0.143019, -0.005883
4.720765, -0.143030, -0.005887
4.721571, -0.143035, -0.005889
4.722414, -0.143040, -0.005891
4.723179, -0.143045, -0.005892
4.724094, -0.143050, -0.005894
4.724991, -0.143055, -0.005895
4.725858, -0.143061, -0.005895
4.727747, -0.143072, -0.005897
4.728578, -0.143077, -0.005897
4.729404, -0.143081, -0.005896
4.730345, -0.143087, -0.005895
4.731217, -0.143092, -0.005894
4.732059, -0.143097, -0.005892
4.732830, -0.143101, -0.005889
4.734655, -0.143111, -0.005883
4.735400, -0.143115, -0.005880
4.736135, -0.143119, -0.005877
4.736978, -0.143124, -0.005873
4.737832, -0.143129, -0.005868
4.739599, -0.143138, -0.005860
4.740236, -0.143142, -0.005856
4.740907, -0.143145, -0.005853
4.742613, -0.143154, -0.005845
4.743211, -0.143158, -0.005843
4.743781, -0.143161, -0.005841
4.745466, -0.143170, -0.005834
4.745993, -0.143173, -0.005833
4.747512, -0.143181, -0.005828
4.748081, -0.143184, -0.005828
4.749746, -0.143194, -0.005827
4.750370, -0.143197, -0.005827
4.750963, -0.143201, -0.005828
4.752632, -0.143211, -0.005831
4.753137, -0.143214, -0.005831
4.754772, -0.143223, -0.005834
4.755204, -0.143226, -0.005834
4.756703, -0.143235, -0.005835
4.757301, -0.143238, -0.005835
4.757874, -0.143241, -0.005834
4.759502, -0.143251, -0.005833
4.759868, -0.143253, -0.005832
4.761491, -0.143262, -0.005828
4.761958, -0.143264, -0.005827
4.763554, -0.143273, -0.005824
4.763949, -0.143276, -0.005824
4.765366, -0.143284, -0.005823
4.765803, -0.143286, -0.005823
4.767342, -0.143295, -0.005821
4.767761, -0.143297, -0.005821
4.769213, -0.143305, -0.005819
4.770666, -0.143314, -0.005816
4.771028, -0.143316, -0.005815
4.772459, -0.143324, -0.005812
4.772836, -0.143326, -0.005811
4.774326, -0.143334, -0.005807
4.775938, -0.143343, -0.005800
4.776364, -0.143345, -0.005798
4.776813, -0.143347, -0.005795
4.778329, -0.143355, -0.005785
4.779804, -0.143362, -0.005774
4.780296, -0.143365, -0.005771
4.781810, -0.143372, -0.005760
4.782248, -0.143375, -0.005756
4.783733, -0.143382, -0.005745
4.784091, -0.143384, -0.005742
4.785515, -0.143391, -0.005732
4.786029, -0.143394, -0.005728
4.787549, -0.143401, -0.005719
4.788014, -0.143404, -0.005716
4.789453, -0.143411, -0.005708
4.789931, -0.143413, -0.005706
4.791476, -0.143421, -0.005699
4.791956, -0.143424, -0.005697
4.793403, -0.143431, -0.005690
4.793907, -0.143434, -0.005688
4.795340, -0.143441, -0.005682
4.795772, -0.143443, -0.005679
4.797259, -0.143451, -0.005672
4.798691, -0.143458, -0.005663
4.799052, -0.143460, -0.005660
4.800553, -0.143467, -0.005647
4.800950, -0.143469, -0.005644
4.802459, -0.143476, -0.005630
4.802924, -0.143478, -0.005626
4.804474, -0.143485, -0.005612
4.804847, -0.143487, -0.005610
4.806384, -0.143494, -0.005599
4.806788, -0.143496, -0.005597
4.808242, -0.143504, -0.005590
4.809712, -0.143511, -0.005584
4.810128, -0.143513, -0.005583
4.811739, -0.143521, -0.005579
4.812176, -0.143524, -0.005578
4.813665, -0.143531, -0.005575
4.814046, -0.143533, -0.005574
4.815593, -0.143541, -0.005570
4.816006, -0.143543, -0.005569
4.817469, -0.143551, -0.005566
4.817889, -0.143553, -0.005564
4.819302, -0.143560, -0.005558
4.819910, -0.143563, -0.005555
4.821350, -0.143570, -0.005546
4.821798, -0.143572, -0.005544
4.823275, -0.143579, -0.005535
4.824785, -0.143587, -0.005527
4.825175, -0.143589, -0.005524
4.826623, -0.143596, -0.005516
4.826979, -0.143597, -0.005514
4.828445, -0.143605, -0.005508
4.828840, -0.143606, -0.005507
4.830350, -0.143614, -0.005502
4.830792, -0.143616, -0.005501
4.832271, -0.143624, -0.005498
4.833673, -0.143631, -0.005498
4.834044, -0.143633, -0.005498
4.835458, -0.143641, -0.005497
4.835829, -0.143643, -0.005496
4.837236, -0.143650, -0.005495
4.838797, -0.143658, -0.005494
4.839272, -0.143661, -0.005493
4.840731, -0.143668, -0.005490
4.841139, -0.143670, -0.005488
4.842597, -0.143677, -0.005483
4.843078, -0.143680, -0.005481
4.844501, -0.143687, -0.005475
4.844926, -0.143689, -0.005473
4.846394, -0.143696, -0.005468
4.846907, -0.143699, -0.005467
4.848369, -0.143706, -0.005462
4.849173, -0.143710, -0.005459
4.850063, -0.143714, -0.005455
4.850895, -0.143718, -0.005450
4.851778, -0.143723, -0.005445
4.853833, -0.143732, -0.005432
4.854799, -0.143737, -0.005427
4.856836, -0.143747, -0.005419
4.857876, -0.143752, -0.005416
4.858700, -0.143756, -0.005414
4.859467, -0.143760, -0.005412
4.860281, -0.143764, -0.005411
4.861170, -0.143769, -0.005409
4.862037, -0.143773, -0.005408
4.862839, -0.143777, -0.005408
4.864692, -0.143787, -0.005406
4.865444, -0.143791, -0.005404
4.866317, -0.143795, -0.005401
4.867076, -0.143799, -0.005398
4.867906, -0.143803, -0.005394
4.868780, -0.143807, -0.005390
4.870677, -0.143816, -0.005382
4.871491, -0.143820, -0.005379
4.872324, -0.143824, -0.005377
4.873157, -0.143829, -0.005376
4.874103, -0.143833, -0.005375
4.875061, -0.143838, -0.005375
4.875883, -0.143843, -0.005375
4.877766, -0.143852, -0.005375
4.878575, -0.143857, -0.005375
4.879376, -0.143861, -0.005374
4.880191, -0.143865, -0.005372
4.880955, -0.143869, -0.005370
4.881793, -0.143873, -0.005369
4.883641, -0.143882, -0.005366
4.884402, -0.143886, -0.005364
4.885221, -0.143890, -0.005364
4.886068, -0.143895, -0.005363
4.886869, -0.143899, -0.005363
4.888744, -0.143909, -0.005362
4.889528, -0.143913, -0.005361
4.890758, -0.143919, -0.005358
4.891622, -0.143923, -0.005356
4.892496, -0.143928, -0.005353
4.893359, -0.143932, -0.005351
4.894200, -0.143936, -0.005348
4.894969, -0.143940, -0.005346
4.896884, -0.143949, -0.005339
4.897789, -0.143954, -0.005336
4.898546, -0.143957, -0.005333
4.899287, -0.143961, -0.005330
4.900033, -0.143965, -0.005327
4.900897, -0.143969, -0.005324
4.901844, -0.143973, -0.005320
4.902775, -0.143978, -0.005316
4.904791, -0.143988, -0.005309
4.905761, -0.143992, -0.005305
4.906681, -0.143997, -0.005301
4.908421, -0.144005, -0.005293
4.910294, -0.144014, -0.005285
4.911067, -0.144018, -0.005280
4.912015, -0.144022, -0.005274
4.912941, -0.144026, -0.005268
4.913914, -0.144031, -0.005262
4.914794, -0.144035, -0.005257
4.915664, -0.144039, -0.005252
4.916553, -0.144043, -0.005246
4.917429, -0.144047, -0.005240
4.918451, -0.144051, -0.005233
4.919462, -0.144056, -0.005226
4.920395, -0.144060, -0.005220
4.922377, -0.144069, -0.005206
4.923406, -0.144073, -0.005200
4.924995, -0.144081, -0.005194
4.926122, -0.144086, -0.005190
4.927049, -0.144090, -0.005188
4.928984, -0.144100, -0.005182
4.929860, -0.144104, -0.005179
4.930668, -0.144108, -0.005178
4.931464, -0.144111, -0.005176
4.932288, -0.144115, -0.005175
4.933108, -0.144119, -0.005174
4.933977, -0.144124, -0.005172
4.935817, -0.144133, -0.005169
4.936592, -0.144136, -0.005168
4.937363, -0.144140, -0.005167
4.938145, -0.144144, -0.005165
4.939957, -0.144152, -0.005160
4.940820, -0.144156, -0.005157
4.941706, -0.144161, -0.005155
4.942496, -0.144164, -0.005153
4.943258, -0.144168, -0.005151
4.944017, -0.144172, -0.005149
4.945865, -0.144180, -0.005145
4.946623, -0.144184, -0.005143
4.947468, -0.144188, -0.005140
4.948255, -0.144192, -0.005138
4.949233, -0.144196, -0.005135
4.950076, -0.144200, -0.005132
4.951912, -0.144209, -0.005125
4.952863, -0.144213, -0.005122
4.953844, -0.144218, -0.005118
4.954754, -0.144222, -0.005116
4.955645, -0.144226, -0.005113
4.956480, -0.144230, -0.005111
4.957385, -0.144235, -0.005109
4.958326, -0.144239, -0.005107
4.959206, -0.144243, -0.005105
4.960005, -0.144247, -0.005103
4.961986, -0.144256, -0.005099
4.962868, -0.144261, -0.005096
4.963705, -0.144264, -0.005092
4.964523, -0.144268, -0.005087
4.965389, -0.144272, -0.005081
4.966247, -0.144276, -0.005076
4.967091, -0.144279, -0.005070
4.969027, -0.144288, -0.005057
4.969962, -0.144291, -0.005049
4.970757, -0.144295, -0.005043
4.971519, -0.144298, -0.005037
4.972237, -0.144301, -0.005032
4.972999, -0.144304, -0.005026
4.974928, -0.144312, -0.005011
4.975791, -0.144316, -0.005004
4.976616, -0.144319, -0.004998
4.977422, -0.144323, -0.004993
4.978335, -0.144326, -0.004986
4.979173, -0.144330, -0.004981
4.979986, -0.144333, -0.004975
4.981844, -0.144341, -0.004962
4.982649, -0.144344, -0.004956
4.983872, -0.144349, -0.004949
4.984656, -0.144353, -0.004944
4.985407, -0.144356, -0.004940
4.986253, -0.144359, -0.004935
